"return","amount","borrowerRate","term","A","AA","B","C","D","E","income","Employed","selfEmployed","bankcardUtil","realEstateBalance","Time","Time2"
4.92882022444954,8.77955745588373,0.13,36,0,0,0,0,0,0,5000,0,0,0,0,101,1.02180017309619
10.2934442238634,9.39266192877014,0.1214,60,0,0,1,0,0,0,5000,1,0,0,0,4704,2212.45825684134
-25.7277965810915,9.87816974455184,0.1924,36,0,0,0,1,0,0,5583.3333,1,0,0.37,0,4094,1676.46837278854
-21.9670056474836,9.21034037197618,0.231,60,0,0,0,0,1,0,3916.6667,1,0,0,0,4361,1902.20546837871
10.9570976831847,7.60090245954208,0.2699,36,0,0,0,0,1,0,8000,1,0,0.96,12.2681080364496,2034,413.907336126505
-14.505809995805,9.7981270368783,0.1677,36,0,0,0,1,0,0,3833.3333,1,0,0.91,0,3803,1446.10235818183
10.3864202292982,7.60090245954208,0.123,36,0,0,1,0,0,0,4416.6667,1,0,0.97,11.6639369369221,4141,1714.45319380749
4.799673468877,9.30565055178051,0.0613,36,0,1,0,0,0,0,3833.3333,1,0,0.23,0,3665,1342.92841681589
-19.5923804096547,10.4631033404715,0.1406,60,0,0,1,0,0,0,8279.00000000001,1,0,0.51,11.7977660040874,3380,1142.31001453094
13.4226774620597,10.1266311038503,0.188,60,0,0,0,0,1,0,7500,1,0,0.75,11.5431345411747,3529,1245.69291481062
4.87907893367698,9.21034037197618,0.0869,60,0,1,0,0,0,0,3750,1,0,0,12.4773623441557,2853,813.729744163752
8.87650252497425,10.4631033404715,0.1693,36,0,0,0,1,0,0,16666.6667,1,0,0,0,4212,1774.45652372706
21.5176973832543,9.39266192877014,0.2699,36,0,0,0,0,0,1,5333.3333,1,0,0,0,4384,1921.69962690753
-52.3322742188641,9.74096862303835,0.231,60,0,0,0,0,1,0,3750,1,0,0,0,4274,1826.32530476777
9.57984811917616,8.00636756765025,0.1874,36,0,0,0,1,0,0,4000,0,0,0.88,12.0223841549077,2303,530.155667060599
15.6797274931151,9.85219425814858,0.1924,60,0,0,0,1,0,0,8041.6667,1,0,0.43,0,4119,1696.28224859167
-18.9312810516938,9.90348755253613,0.1159,36,1,0,0,0,0,0,10416.6667,1,0,0,0,3077,946.520448404092
9.69538580334761,9.21034037197618,0.1446,36,0,0,0,1,0,0,14583.3333,0,1,0.16,0,3690,1361.46828035449
7.85869450340666,9.74096862303835,0.1159,60,1,0,0,0,0,0,5666.6667,1,0,0.5,12.1409953125929,3083,950.21429019402
6.92006907673282,9.7981270368783,0.1199,60,1,0,0,0,0,0,4416.6667,1,0,0.53,12.1112728354651,3175,1007.78114260949
0.339071326921592,9.5468126085974,0.1166,36,0,0,0,0,0,0,2393.3333,0,0,0.09,11.2867523290957,483,23.3015302059806
8.56177336129686,8.9226582995244,0.1949,36,0,0,0,1,0,0,10916.6667,1,0,0.64,0,1940,376.170272157822
12.9230081688333,8.77955745588373,0.188,60,0,0,0,0,1,0,3333.3333,1,0,0.59,0,3651,1332.6866163226
-30.6472577532593,10.4631033404715,0.186,60,0,0,0,1,0,0,10000,1,0,0.23,12.7312389484506,4151,1722.66651418435
14.7856260864744,8.51719319141624,0.1797,36,0,0,0,1,0,0,2250,1,0,0,12.0484124813271,3647,1329.91742143441
-13.3506526390755,10.1266311038503,0.2185,60,0,0,0,0,1,0,6666.6667,1,0,0.99,12.2486339266142,3266,1066.98307976644
-2.33142859921924,8.41183267575841,0.29,36,0,0,0,0,0,0,3150.6667,0,0,0.93,0,556,30.8898021188169
10.679731136844,8.51719319141624,0.2095,36,0,0,0,0,1,0,5833.3333,1,0,0.92,0,3623,1312.92312092897
3.8448519820848,9.60911649193355,0.075,36,0,1,0,0,0,0,5416.6667,0,1,0,0,4177,1744.47282375983
5.74315311046922,9.39266192877014,0.112,36,0,0,1,0,0,0,2833.3333,0,1,0.68,0,3833,1469.51952372134
7.27996119358982,8.83927669058535,0.1425,36,0,0,0,1,0,0,4000,1,0,0,0,4247,1804.06472501626
7.19510709736757,7.60090245954208,0.1089,36,1,0,0,0,0,0,8333.3333,1,0,0.29,11.262885937943,3102,962.508748887182
7.34664097590516,10.1266311038503,0.1203,36,0,0,1,0,0,0,10750,1,0,0.61,0,3905,1524.71631311414
6.94572878328945,9.60918360377546,0.1086,36,0,0,1,0,0,0,3750,0,1,0.1,0,4096,1678.10656074688
10.2148558764945,9.61580548008435,0.201,36,0,0,0,0,1,0,5466.6667,1,0,0.16,0,2940,864.245908626238
14.0564523412214,10.2035921449865,0.1629,60,0,0,0,1,0,0,5833.3333,1,0,0,0,4249,1805.1436839223
7.71902504806539,9.47270463644367,0.1214,36,0,0,1,0,0,0,8000,1,0,0,0,4688,2197.43249014707
11.0959576045347,10.2035921449865,0.2185,36,0,0,0,0,1,0,6666.6667,1,0,0,0,4394,1930.47690308922
8.44524218542857,9.90348755253613,0.1465,36,0,0,1,0,0,0,5416.6667,1,0,0.29,0,3007,903.986307097148
5.85994206024922,9.74096862303835,0.088,36,1,0,0,0,0,0,5833.3333,1,0,0.71,0,3588,1287.05773694749
-9.79285721863631,9.90348755253613,0.1745,60,0,0,0,1,0,0,7083.33330000001,1,0,0,0,4246,1803.21482821011
5.44799465323291,8.98719682066197,0.1099,60,1,0,0,0,0,0,5166.6667,1,0,0.19,12.0923999010416,2868,822.787698674411
8.52666127598864,10.2750511089686,0.1319,36,0,0,1,0,0,0,6666.6667,1,0,0.78,12.6990356789108,3830,1466.67059885266
3.17689358429381,8.00636756765025,0.1286,36,1,0,0,0,0,0,2833.3333,0,0,0.04,0,1032,106.598388062639
-29.0654318799187,10.1266311038503,0.0925,36,0,0,0,0,0,0,4471.25,0,0,0.9,12.9074186239045,621,38.5057796910713
4.22772461698733,9.10497985631836,0.0712,36,0,1,0,0,0,0,3916.6667,0,0,0.35,11.9570341966706,3950,1560.06174063288
-7.20982827280613,9.90348755253613,0.1605,60,0,0,0,1,0,0,5083.3333,1,0,0.78,0,3232,1044.85989909401
8.99403143620041,9.21034037197618,0.109,60,1,0,0,0,0,0,12083.3333,1,0,0,0,4712,2220.69734881761
3.22095639960305,9.7981270368783,0.0629,36,0,1,0,0,0,0,33333.3333,1,0,0,0,4339,1882.41236541945
-53.771049575978,7.82404601085629,0.115,36,0,0,0,0,0,0,1500,0,0,0,0,467,21.7637875870763
5.54052443832624,9.39266192877014,0.0712,36,0,1,0,0,0,0,5416.6667,1,0,0.39,12.0830119575347,3786,1433.23183587782
-3.48385877416734,9.39266192877014,0.192,60,0,0,0,1,0,0,3500,1,0,0.59,0,3170,1005.16282930293
4.47119545175778,8.00636756765025,0.0704,36,0,1,0,0,0,0,5833.3333,1,0,0,0,4754,2259.58657927922
7.44371226604132,8.56598335558567,0.1459,36,0,0,0,1,0,0,3333.3333,1,0,0.37,0,3353,1124.12869323414
4.2550661106693,9.15904707758863,0.0809,36,0,1,0,0,0,0,8083.3333,1,0,0.76,11.9303389065942,3214,1032.82990147024
6.76147178015516,9.61580548008435,0.1399,36,0,0,1,0,0,0,10000,1,0,0.55,12.6799282214944,1944,377.853185414715
-45.0089045737233,9.7981270368783,0.2099,60,0,0,0,0,1,0,3416.6667,1,0,0.48,0,4012,1609.99188446252
7.95975694516668,8.1886891244442,0.121,36,0,0,1,0,0,0,5500,1,0,0.61,12.1326575102326,4018,1614.20733473806
8.80199624776183,9.15904707758863,0.1194,36,0,0,1,0,0,0,2500,1,0,0,0,4794,2298.69343681512
13.0167822345418,7.82404601085629,0.2561,36,0,0,0,0,1,0,3000,1,0,0.97,11.377231736181,2220,492.622946959054
9.33823531129367,8.51719319141624,0.1285,36,0,0,1,0,0,0,6450,0,0,0.74,12.8161017693747,4142,1715.38494479309
2.39021835873054,8.29404964010203,0.1679,36,0,0,1,0,0,0,4333.3333,1,0,0.59,0,2450,600.480066832735
16.915954147737,9.39266192877014,0.2013,60,0,0,0,0,1,0,12500,1,0,0.83,12.6509187103622,3518,1237.32090558825
4.90118606722625,9.7981270368783,0.0716,36,0,1,0,0,0,0,7083.33330000001,1,0,0.23,12.3095403709903,3222,1037.97785899962
6.09160616967044,8.49699048409872,0.119,36,0,0,1,0,0,0,6250,0,1,0,0,4249,1805.14349705826
13.3562614477433,8.51719319141624,0.2555,36,0,0,0,0,0,1,6250,0,1,0.61,0,3409,1162.44881275105
4.60220005808691,9.74096862303835,0.0613,36,0,1,0,0,0,0,11083.3333,1,0,0.03,12.3401707525418,3506,1229.50812956745
8.92538117618891,9.61580548008435,0.1169,60,0,0,1,0,0,0,22916.6667,1,0,0,0,4389,1926.08575493189
-67.2091534632065,9.90348755253613,0.1745,60,0,0,0,1,0,0,4833.3333,1,0,0.75,11.8017294078899,3209,1029.48215486921
2.74259413079012,7.60090245954208,0.0865,36,0,1,0,0,0,0,3333.3333,0,0,0,0,1016,103.181966000943
7.48805656798601,8.85366542803745,0.1464,36,0,0,0,1,0,0,3775,0,0,0.56,0,3796,1440.78010946509
13.1907814658687,7.60090245954208,0.1815,36,0,0,0,1,0,0,5416.6667,1,0,0,0,4316,1863.19066662936
14.0087002362006,9.85219425814858,0.1797,60,0,0,0,1,0,0,5000,1,0,0.53,12.1834486418922,3685,1357.62987388002
14.5812116092381,8.98719682066197,0.2424,60,0,0,0,0,0,1,2500,0,1,0.47,12.7578117796287,3162,999.676969865822
-78.6428526443402,8.69951474821019,0.2815,60,0,0,0,0,0,1,5000,1,0,0.9,0,3761,1414.36570338066
9.15414477336005,10.4631033404715,0.1313,36,0,0,1,0,0,0,21450.6667,1,0,0.66,13.0578696552633,3599,1295.11560926195
9.33401226863524,9.90348755253613,0.1313,60,0,0,1,0,0,0,4916.6667,1,0,0.62,11.9435058605568,3629,1316.63980329301
12.2191857605334,9.35010231435134,0.2181,60,0,0,0,1,0,0,4583.3333,1,0,0.96,11.4668710552098,2504,626.902910346691
4.51204148767663,10.4341158035983,0.088,36,1,0,0,0,0,0,12375,0,0,0.81,12.651729149373,3635,1321.15198024722
13.189612355929,8.29404964010203,0.2574,36,0,0,0,0,0,1,4416.6667,0,1,0.71,0,3232,1044.8622635575
9.75893846605242,9.90348755253613,0.1915,36,0,0,0,1,0,0,6500,1,0,0.62,11.4396663631933,2883,831.44142589797
13.1973975316294,10.3089526606443,0.163,60,0,0,0,1,0,0,6080.6667,1,0,0.83,12.5416373275912,3588,1287.68220567433
8.61264559838617,10.4631033404715,0.1519,60,0,0,1,0,0,0,11250,1,0,0.61,12.2620748356455,2745,753.73781951559
